channel_id,channel_title,custom_url,description,country,published_at,subscriber_count,video_count,view_count,keywords,channel_url
UCo7a6riBFJ3tkeHjvkXPn1g,CNBC International,@cnbci,"A global perspective from the world leader in business news.

We use both human reviewers and machine learning automated technology to moderate user comments. We will remove comments that do not support the exchange of a wide range of ideas and opinions.
",GB,2014-04-08T13:41:49Z,1410000,2997,292569279,"CNBC ""CNBC International"" ""CNBC World"" ""CNBC Europe"" ""CNBC Asia"" ""CNBC Explains"" ""CNBC Reports"" ""CNBC Profiles"" ""What Drives You"" ""Office Envy"" ""Journey Through"" ""Tom Chitty""",https://www.youtube.com/channel/UCo7a6riBFJ3tkeHjvkXPn1g
UC_338PMI9UqDGbuz45SEWEA,Bookstawa,@bookstawa,"Bookstawa helps UPSC aspirants transform their self-doubt into confidence by providing a deep understanding of concepts through our unique Frame Based Learning Model. We enable you to tackle any UPSC challenge with ease. So that you secure TOP Rank in UPSC Exam.

Because, at Bookstawa, we value your Attempt !

Download Bookstawa App [ Android ] :
https://play.google.com/store/apps/details?id=co.loki.ylnop1

Bookstawa App [ Apple Devices - IOS ] :
https://apps.apple.com/in/app/myinstitute/id14724",IN,2009-12-13T09:06:13Z,799000,624,80449465,"UPSC ""Modern History"" History GK ""Current Affairs"" SSC ""Class 10"" CBSE NCERT IAS ""Class 10 CBSE"" ICSE ""Civil Services Exams"" ""upsc motivational videos"" ""Class 11"" ""Class 12"" ""indian polity by laxmikant"" ""indian freedom struggle"" ""Indian Polity""",https://www.youtube.com/channel/UC_338PMI9UqDGbuz45SEWEA
UCrTEvFd4rZMl7-pMyRRQnUg,Think Econ,@thinkecon,"Hey everyone! Here at Think Econ we're passionate about economics!

Whether you're a high school, college, or university econ student, we've got the resources to help you succeed in your class. From introductory topics such as opportunity costs, the production possibilities curves, and consumer surplus, to more intermediate topics such as monetary and fiscal policy, IS-LM models, and long run economic growth, we've got you covered.

If you're not an econ student you'll enjoy our more real-world ",CA,2021-05-30T18:15:16.234333Z,63300,156,4837686,"economics ""what is economics"" ""econ concepts"" ""60 second economics"" ""economics explained"" ""econ degree"" ""economics degree"" ""econ jobs"" ""econ careers"" ""crash course economics"" ""acdc economics"" ""Jacob Clifford"" ""think econ"" ""ap econ"" econ microeconomics macroeconomics ""intro economics"" econometrics ""university economics"" ""college economics"" ""Think Econ"" ""Class 11 economics"" ""Class 12 economics"" ""AP economics"" ""economic concepts"" ""basics of economics"" ""economics 101"" ""think econ"" ""Jacob Clifford""",https://www.youtube.com/channel/UCrTEvFd4rZMl7-pMyRRQnUg
UChirEOpgFCupRAk5etXqPaA,Bloomberg News,@bloomberg-news,"The first word in business news. Visit bloomberg.com for the latest on global business, markets and more.
",US,2018-02-28T22:01:09Z,2700000,37545,1662511617,news quicktake,https://www.youtube.com/channel/UChirEOpgFCupRAk5etXqPaA
UCA1tE2GqCPOeRVneHpaQiGQ,Boomer Benefits - Medicare Expert,@boomerbenefits,"Welcome to the Boomer Benefits channel, where we guide you through Medicare so you can make confident healthcare decisions. We are a Medicare brokerage that has helped tens of thousands of baby boomers with their Medicare plan enrollment across the country! When you work with our team, we stand by you and will provide free claims support for the life of your policy.

Subscribe now to learn:
• How Medicare works and what it costs
• Which parts of Medicare you need
• When to enroll in Medicare to ",US,2015-04-15T17:26:04Z,191000,351,14568318,"Medicare ""Medicare explained"" ""Medicare simplified"" Medigap ""Medicare Supplement"" ""Medicare Advantage"" ""Medicare broker"" ""Medicare expert"" ""Medicare explained easy"" ""Boomer Benefits"" ""We Speak Medicare"" ""Medicare Part A"" ""Medicare Part B"" ""Medicare Part D"" ""Medicare Part C"" ""Medigap Plan G"" ""Retirement Planning"" ""How to get help with medicare"" ""The best medicare plan"" ""Plan G"" ""2025 Medicare"" ""Medicare Advantage 2025"" Retirement ""2025 Medicare Changes"" ""2025 Medicare Update""",https://www.youtube.com/channel/UCA1tE2GqCPOeRVneHpaQiGQ
UCOfQuCs1g5_wjr3GPKKYSoA,Barron's,@barrons,"Welcome to Barron's, the world's premier investing publication. We'll take you behind the biggest stories on Wall Street, tell you which stocks to invest in—or avoid—and explain complex topics so you can feel more confident making financial decisions. Subscribe now.
",US,2021-10-14T14:24:15.849468Z,59900,402,3871264,barrons barron's,https://www.youtube.com/channel/UCOfQuCs1g5_wjr3GPKKYSoA
UCRcNI4bLa8Njwuo3OTmxZjA,"Clark Howard: Save More, Spend Less",@clark,"Clark Howard has been sharing unbiased advice to help people save more and spend less for more than 30 years. As the host of The Clark Howard Show and founder of Clark.com, Clark and his team share practical and actionable ways you can improve your financial life today. From breaking news to economic trends to pivotal topics, he breaks down everything you need to know to make solid decisions for your wallet and your life. You can expect straightforward tips on managing debt, credit, monthly bill",US,2014-01-13T18:25:10Z,188000,3174,40057889,"""clark howard"" ""clark howard show"" ""save money"" ""financial literacy"" money ""money podcast"" ""financial podcast"" ""money talk"" ""financial education"" ""financial advice"" ""consumer advice"" ""consumer question"" question ""ask clark"" ""the clark howard show"" ""save money spend less"" podcast finances ""money management"" ""money advice"" ""money talk"" ""financial freedom"" ""debt free"" ""pay off debt"" podcaster podcast",https://www.youtube.com/channel/UCRcNI4bLa8Njwuo3OTmxZjA
UCUajkqBmW3jpawZBczumb-w,KINGCADEMY,@kingcademy,"I started this channel to share what I know about the world of finance and business, as well as hopefully learn something from engaging with my viewers. 
",,2020-05-07T22:32:19.696754Z,12100,47,806906,,https://www.youtube.com/channel/UCUajkqBmW3jpawZBczumb-w
UCPCKY8hgfBSGgD4KmPUTxtw,Finder Australia,@finderau,Find a better deal for you,AU,2011-02-21T03:44:39Z,16800,545,16213532,comparison finance money finder.com.au finder investing budgeting,https://www.youtube.com/channel/UCPCKY8hgfBSGgD4KmPUTxtw
UCorruoVYwGGyND4SZVtrVDQ,The Project,@theprojecttv,"For more than a decade, The Project has been providing Australians with their dose of “News Delivered Differently”. ",AU,2019-06-24T23:18:46Z,299000,11552,201501615,"""latest news"" ""the project"" ""australia latest news"" news events ""current affairs"" ""celebrity interviews"" australia",https://www.youtube.com/channel/UCorruoVYwGGyND4SZVtrVDQ
UC1haTTJ_qdyYU21VSCYCKmQ,Commerce Educator ,@renu_gurjar_19,"Commerce Educator - Renu Bhati
 

Thank you so much for motivating me and subscribing my channel 🙏🙏🙏🙏🙏🙏



",,2022-07-13T09:22:01.56939Z,14200,247,6953997,,https://www.youtube.com/channel/UC1haTTJ_qdyYU21VSCYCKmQ
UC9RlzscFZsuJa5XSXu69qUA,AKS IAS - విద్య,@aksias1,"AKS IAS YouTube Channel is a Free Resource Platform for students preparing for Competitive Examinations like 
UPSC CSE,State PSCs,CLAT,SSC CGL.

https://aksias.com/ ,Whatsapp us on : 8448449709
",IN,2018-05-06T21:26:57Z,279000,5879,30523394,"""UPSC Coaching in Hyderabad"" ias mentorship optionals economy polity ""Best Online Coaching for IAS"" ""Top IAS COACHING IN INDIA"" ""BEST IAS COACHING in HYDERABAD"" ""Current Affairs"" prelims mains interview ""free ias classes"" ""free coaching classes"" ""civils coaching"" ips appsc tspsc ""group 1"" ""group 2"" ""state psc"" ""state government jobs"" ""appsc coaching"" ""tspsc coaching"" ""degree plus ias"" ""inter with ias"" ""online appsc classes"" ""telugu medium coaching"" ""group 1 coaching"" ""group2 online coaching"" ips",https://www.youtube.com/channel/UC9RlzscFZsuJa5XSXu69qUA
UC43YLJ5TMAUeTUb90R0phYQ,iam-Kason,@iamkason,In this channel i want to share some topics from you. I have already made some videos for the german marriage visa in my channel. i hope you enjoy it. Just comment down on my videos if you have some topics what you want to make me to create some videos for you.,KE,2016-08-17T15:16:12Z,829,44,55803,"""german marriage visa"" ""how to marry a german"" sabbath christian jesus ""wake up africa""",https://www.youtube.com/channel/UC43YLJ5TMAUeTUb90R0phYQ
UCzaRorDlS1gd6EROE-xGm-Q,Boss Wallah (Telugu),@bosswallahtelugu,"Boss Wallah is a platform for small business owners and aspiring business owners. We enable you to learn the skills to start, operate, and grow your business and live a good life. We provide the structure, support, and a thriving community to help you become the boss you aspire to be.
We have created courses so that you can learn directly from successful entrepreneurs in your chosen field, whether it be retail, farming, food business, or any one of 100+ business areas.
Sometimes video content is",IN,2019-04-24T06:02:05Z,5360000,2846,2619899212,,https://www.youtube.com/channel/UCzaRorDlS1gd6EROE-xGm-Q
UCxCfoSInadl-4i3F70zDt1A,NBC New York,@nbcnewyork,"Get breaking local news, I-Team investigations, and Storm Team 4 weather updates from the official YouTube channel for NBC 4 New York. Have a news tip or question? Email tips@nbcnewyork.com",US,2012-01-30T20:25:16Z,768000,11821,536187598,"NYC ""New York"" ""New York city"" NBC WNBC ""Channel 4"" ""channel four"" news local Today ""today in new York"" ""Darlene Rodriguez"" ""Michael Gargiulo"" ""Lauren Scala"" morning Weather snow winter ""Janice Huff"" ""Melissa Russo"" ""Jonathan Dienst"" ""Chuck Scarborough"" ""Storm Team 4"" news ""nyc news"" ""storm team 4"" ""natalie pasquarella"" ""new york city news"" ""new york city politics"" I-Team ""Chuck Scarborough"" ""local news"" nyc ""nyc local news"" ""new york city local news""",https://www.youtube.com/channel/UCxCfoSInadl-4i3F70zDt1A
UCgRf62bnK3uX4N-YEhG4Jog,Sleepy Classes IAS,@sleepyclassesias,"Welcome to Sleepy Classes IAS, your ultimate destination for unlocking the door to success in the world of civil service examinations. With a soothing touch and a wealth of knowledge, our channel is dedicated to providing you with top-notch guidance and comprehensive resources for your IAS (Indian Administrative Service) journey.

At Sleepy Classes IAS, we understand the challenges and demands of preparing for one of the toughest examinations in the country. That's why we strive to create a peac",IN,2012-12-07T07:12:13Z,1070000,13451,160974930,"""free videos for ias"" ""free lectures for ias"" ""upsc toppers strategy"" ""how to study for upsc"" ""how to make short notes for upsc"" ""current affairs lectures"" ""sociology lectures"" ""mains strategy"" ""psir optional"" ""how to make notes from newspaper"" ""how to do self study for ias"" CSAT ""UPSC The Hindu"" ""UPSC Indian Express"" ""Daily Newspaper Analysis UPSC"" ""best upsc classes"" ""upsc motivational video"" ""upsc interview"" ""upsc motivation"" ""upsc syllabus"" ""upsc ki taiyari kaise kare"" ""UPSC Prelims 2024""",https://www.youtube.com/channel/UCgRf62bnK3uX4N-YEhG4Jog
UCgbXT2QuTj4SYxaWCs3vuAw,Your Rich BFF,@yourrichbff,"Ex-Wall Street Trader and host of the Networth and Chill podcast helping YOU get RICH! 
Forbes 30 under 30 (2023), Forbes Top Creators (2022 + 2023), and featured in the New York Times, Bloomberg, CNBC, Wall Street Journal & More! 

New episodes of Networth and Chill drop every Wednesday here on this channel! Prefer listening to your podcasts? Listen at https://link.chtbl.com/g2iKsL6t!

*** Disclaimer: Nothing on this channel is financial advice. For educational purposes only. ",,2021-05-12T15:40:30.978537Z,1170000,1381,250159904,"money finance ""personal finance"" ""money tips"" budgeting savings investing ""your rich bff"" ""vivian tu"" ""networth and chill"" ""networth & chill"" podcast ""networth and chill podcast"" ""networth and chill with your rich bff"" ""vivian tu rich bff"" ""finance podcast""",https://www.youtube.com/channel/UCgbXT2QuTj4SYxaWCs3vuAw
UC_gqTZlE8S4y7bxeg1lR9iA,Alliant Consulting - Prevailing Wage Experts,@prevailingwagenetwork,Alliant Consulting is the nation’s premier prevailing wage compliance firm with over 20 years of experience with State and Federal Prevailing Wage Requirements. We’re here to assist with regulation compliance and provide the necessary tools and information contractors need to succeed. ,US,2022-05-31T16:29:57.322317Z,396,31,126524,"""Labor Compliance"" ""Prevailing Wage"" Davis-Bacon ""Labor Compliance Assistance"" ""Labor Compliance Training"" ""California Prevailing Wage Rates"" ""Prevailing Wage Rates"" ""Labor Compliance Overview"" ""Labor Compliance Consultants""",https://www.youtube.com/channel/UC_gqTZlE8S4y7bxeg1lR9iA
UCoIwJV87rVoDS0r5v9SY9Jg,Trading Academy,@tradingacademy,"Click here for a Free Workshop. https://tinyurl.com/bducncun 

Trading Academy is a world leader in education for investors looking to build life-changing skills and confidence in their financial decisions. Students learn under the guidance of experienced traders with hands-on, over-the-shoulder training, in local classrooms. Trading Academy teaches a patented trading strategy designed to help students understand how to manage risk, identify patterns, and make more confident investing decisions.",US,2007-03-15T18:19:44Z,114000,421,5589610,"""online trading academy"" investing stocks options futures commodities ""technical analysis"" wealth ota ""online trading academy reviews"" forex ""online trading academy locations"" ""stock market"" ""stock trading"" ""Trading academy"" ""Trading academy yelp"" ""trading academy reviews""",https://www.youtube.com/channel/UCoIwJV87rVoDS0r5v9SY9Jg
UCllSgboGTlLJOI8SSY1mz2Q,Haeden Beck,@haedenbeck,"That's pretty much it...
Joined the U.S. Navy March 29, 2022
Master-at-Arms Second Class (MA2)
I made a YouTube Channel to provide information to people interested in joining the military, and to document some of my own misadventures.

I speak only for myself and do not represent the U.S. Navy or any government institution.
",US,2016-05-30T18:20:38Z,7280,94,828530,"tounushifan noobkilla73 lobster grandlobsterking glk trump investing halo ""classic halo"" navy military ""us navy"" ""master at arms"" history information news money art ""collar tabs"" ""shoulder boards"" lackland ""nttc lackland"" bahrain ""nsa bahrain"" master-at-arms ""navy police"" police cops training rtc ""navy boot camp"" ""petty officer"" oficer ivnesting naby ""us naby"" ships ""what it's like"" ""a day in the life of""",https://www.youtube.com/channel/UCllSgboGTlLJOI8SSY1mz2Q
